COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k,minecraft viasat,2014 11 03t14 38 53,check my channel,1,z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k minecraft viasat 2014 11 03t14 38 53 check my channel,1,1,negative,0.3333333333333333,positive
z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k,alessio siri,2014 11 03t16 43 36,psy gangnam style m v,0,z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k alessio siri 2014 11 03t16 43 36 psy gangnam style m v,0,1,positive,0.6666666666666666,positive
z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k,backup plus,2014 11 03t17 39 07,suscribe my channel please xd lol,1,z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k backup plus 2014 11 03t17 39 07 suscribe my channel please xd lol,1,1,positive,1.0,positive
z13dztbi0nnvdruas04cjrmjwrnvvd4jxjw,almighty toffeebomb,2014 11 03t19 09 40,wow comments section on this still active not bad also 5277478 comments now 79,0,z13dztbi0nnvdruas04cjrmjwrnvvd4jxjw almighty toffeebomb 2014 11 03t19 09 40 wow comments section on this still active not bad also 5277478 comments now 79,0,0,positive,0.3333333333333333,positive
z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04,meth lover,2014 11 03t20 32 26,,1,z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04 meth lover 2014 11 03t20 32 26,0,1,positive,0.6666666666666666,positive
z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k,nstyic gold,2014 11 03t20 41 23,ching ching ling long ding ring yaaaaaa ganga sty fuck you,0,z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k nstyic gold 2014 11 03t20 41 23 ching ching ling long ding ring yaaaaaa ganga sty fuck you,0,0,positive,0.3333333333333333,positive
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k,,2014 11 03t21 38 17,please halp me with my project,1,z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k 2014 11 03t21 38 17 please halp me with my project,1,1,negative,0.3333333333333333,positive
z13tdv5jmlfpzj1rf04cd3ng4ljqjngxflg0k,,2014 11 03t22 22 14,there is one video on my channel about my brother,1,z13tdv5jmlfpzj1rf04cd3ng4ljqjngxflg0k 2014 11 03t22 22 14 there is one video on my channel about my brother,1,1,positive,1.0,positive
z12ufn5puwnve3b2k22ntjqogym0fllgb04,angek95,2014 11 03t22 28 56,check my channel please,1,z12ufn5puwnve3b2k22ntjqogym0fllgb04 angek95 2014 11 03t22 28 56 check my channel please,1,1,negative,0.3333333333333333,positive
z13xslra3myri3jsn22hs1wxbyuvxplr004,arianna leighton,2014 11 03t23 02 47,does anyone here use gift cards like amazon itunes psn google play itunes or any other gift cards then you ll be happy to know you can get free gift card codes for free from an amazing site here is a 50 itunes gift card code xxbb5tczhm39hvzd,1,z13xslra3myri3jsn22hs1wxbyuvxplr004 arianna leighton 2014 11 03t23 02 47 does anyone here use gift cards like amazon itunes psn google play itunes or any other gift cards then you ll be happy to know you can get free gift card codes for free from an amazing site here is a 50 itunes gift card code xxbb5tczhm39hvzd,0,1,positive,0.6666666666666666,positive
z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k,richardex8,2014 11 03t23 03 03,why does this video have so many views because asian things are awesome and non asian countries are jelly so they try to learn from asia by looking at this video d,0,z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k richardex8 2014 11 03t23 03 03 why does this video have so many views because asian things are awesome and non asian countries are jelly so they try to learn from asia by looking at this video d,0,0,positive,0.3333333333333333,positive
z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04,,2014 11 03t23 29 00,plizz withing my channel,1,z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04 2014 11 03t23 29 00 plizz withing my channel,1,1,positive,1.0,positive
z121ft552pzpzhiab04cffmwitfii3lr5v40k,crooked gaming,2014 11 04t00 00 57,i made a gaming channel unique right l angry minecraft,1,z121ft552pzpzhiab04cffmwitfii3lr5v40k crooked gaming 2014 11 04t00 00 57 i made a gaming channel unique right l angry minecraft,0,1,positive,0.6666666666666666,positive
z135jnejqyylxvxc323tifugxr3idl1oq04,monwar sarkar,2014 11 04t00 18 07,please help me go here,1,z135jnejqyylxvxc323tifugxr3idl1oq04 monwar sarkar 2014 11 04t00 18 07 please help me go here,1,1,positive,1.0,positive
z13zfpqpvpyvwfymk232ux4odsr1s5wm0,jack toadroxmk,2014 11 04t02 00 14,anybody who subscribes to me will get 10 subscribers,1,z13zfpqpvpyvwfymk232ux4odsr1s5wm0 jack toadroxmk 2014 11 04t02 00 14 anybody who subscribes to me will get 10 subscribers,0,1,negative,0.0,neutral
z13sx1mitrmpcls3f22hi5ep1yq5cvmld,roflcopter2110,2014 11 04t02 22 06,,1,z13sx1mitrmpcls3f22hi5ep1yq5cvmld roflcopter2110 2014 11 04t02 22 06,0,1,positive,0.6666666666666666,positive
z13juvrhisuzsfczo04cgnsxhlfdiz2rhho,imprezzi vidzz,2014 11 04t03 12 23,my videos are half way decent check them out if you want,1,z13juvrhisuzsfczo04cgnsxhlfdiz2rhho imprezzi vidzz 2014 11 04t03 12 23 my videos are half way decent check them out if you want,1,1,neutral,0.6666666666666666,positive
z130gviqarmshdnau04cdzigvs3jepx4qw00k,khir abqari,2014 11 04t07 37 28,they said this video are not deserve 2billion views while they keep visiting it to watch the viewer,0,z130gviqarmshdnau04cdzigvs3jepx4qw00k khir abqari 2014 11 04t07 37 28 they said this video are not deserve 2billion views while they keep visiting it to watch the viewer,0,0,positive,0.3333333333333333,positive
z12zdj5ptyzpurkan04chtsqjszjxfmrk2w,gloria garcia,2014 11 04t11 38 51,subscribe to itz recaps and above diddle,1,z12zdj5ptyzpurkan04chtsqjszjxfmrk2w gloria garcia 2014 11 04t11 38 51 subscribe to itz recaps and above diddle,1,1,positive,1.0,positive
z12li5throi5u540y220chro4nn5gl52k,xsparkshark,2014 11 04t12 40 15,screw this chinese crap i dont even understand what he is saying why isn t he speaking english like everyone should,0,z12li5throi5u540y220chro4nn5gl52k xsparkshark 2014 11 04t12 40 15 screw this chinese crap i dont even understand what he is saying why isn t he speaking english like everyone should,0,0,positive,0.3333333333333333,positive
z13dsnfaozyyil4m322jijgx5m3aehem2,emerson zanol zanol,2014 11 04t13 48 04,need money enjoy,1,z13dsnfaozyyil4m322jijgx5m3aehem2 emerson zanol zanol 2014 11 04t13 48 04 need money enjoy,0,1,positive,0.6666666666666666,positive
z13tczojhrqbjhv2c23kfby5wpysgpopa04,lars zaadstra,2014 11 04t13 54 25,sub to my channel visuelgamingznl i sub back,1,z13tczojhrqbjhv2c23kfby5wpysgpopa04 lars zaadstra 2014 11 04t13 54 25 sub to my channel visuelgamingznl i sub back,1,1,positive,1.0,positive
z13qgx0yzwf1uj1xm04ccbkhjnrsgz0i41g,firo mota,2014 11 04t14 38 42,please subscribe i am a new youtuber and need help please subscribe and i will subscribe back d hoppa hoppa gangam style,1,z13qgx0yzwf1uj1xm04ccbkhjnrsgz0i41g firo mota 2014 11 04t14 38 42 please subscribe i am a new youtuber and need help please subscribe and i will subscribe back d hoppa hoppa gangam style,1,1,positive,1.0,positive
z13qgviizlv1d1c1422lylyahqz2h1zm5,connor groom,2014 11 04t18 00 07,sub me if you dont like the song,1,z13qgviizlv1d1c1422lylyahqz2h1zm5 connor groom 2014 11 04t18 00 07 sub me if you dont like the song,0,0,positive,0.3333333333333333,positive
z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k,kaiser dragon,2014 11 04t18 09 18,this is a weird video,0,z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k kaiser dragon 2014 11 04t18 09 18 this is a weird video,0,1,negative,0.0,neutral
z13etzhwwvzye1oav04cehnitxf5cx2xkts0k,monster sifou,2014 11 04t18 30 39,8 million likes xd even the subscribers not 8 million xd,0,z13etzhwwvzye1oav04cehnitxf5cx2xkts0k monster sifou 2014 11 04t18 30 39 8 million likes xd even the subscribers not 8 million xd,0,0,positive,0.3333333333333333,positive
z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm,tigerio,2014 11 04t19 46 38,ehi guys can you subscribe in my channel i am a new youtuber and i play minecraft thanks guys subscribe,1,z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm tigerio 2014 11 04t19 46 38 ehi guys can you subscribe in my channel i am a new youtuber and i play minecraft thanks guys subscribe,1,1,positive,1.0,positive
z13kfzqicymszt0jp04ci5gqvqemyb2jsp00k,official lexis,2014 11 04t20 22 21,hi everyone do you like music then why not check out my music channel the lexis band will be uploading their own songs and covers soon so don t miss out please subscribe too as it does help us out a lot just takes one click gt,1,z13kfzqicymszt0jp04ci5gqvqemyb2jsp00k official lexis 2014 11 04t20 22 21 hi everyone do you like music then why not check out my music channel the lexis band will be uploading their own songs and covers soon so don t miss out please subscribe too as it does help us out a lot just takes one click gt,1,1,positive,1.0,positive
z12ftpab5svihfffz23kf3iiymiwjzesi,trespasser4000,2014 11 04t22 07 22,this song never gets old love it,0,z12ftpab5svihfffz23kf3iiymiwjzesi trespasser4000 2014 11 04t22 07 22 this song never gets old love it,0,2,positive,1.0,positive
z13oyfkydl30exyip04cejozdtahgvx44ao,pat m,2014 11 05t00 21 29,gofundme com grwmps,1,z13oyfkydl30exyip04cejozdtahgvx44ao pat m 2014 11 05t00 21 29 gofundme com grwmps,1,1,positive,1.0,positive
z13cyzbbqsrxyfaec23xc10rdrrqgd0ch,malin linford,2014 11 05t01 13 43,hey guys please check out my new google page it has many funny pictures funnytortspics,1,z13cyzbbqsrxyfaec23xc10rdrrqgd0ch malin linford 2014 11 05t01 13 43 hey guys please check out my new google page it has many funny pictures funnytortspics,1,1,negative,0.3333333333333333,positive
z13jsrtahyyqv53jc04cdr4bcwfwg3lauek,kenny clayton,2014 11 05t06 34 19,2012bitches,0,z13jsrtahyyqv53jc04cdr4bcwfwg3lauek kenny clayton 2014 11 05t06 34 19 2012bitches,0,1,positive,0.6666666666666666,positive
z135f3rwwnjafnnrv04cirmifl3lipewgl40k,akymonix,2014 11 05t07 01 34,made in china,0,z135f3rwwnjafnnrv04cirmifl3lipewgl40k akymonix 2014 11 05t07 01 34 made in china,0,1,negative,0.0,neutral
z13lip25arigch3rj04cf1ko0pnczzyrtng0k,gaming land,2014 11 05t07 48 10,5 milions comentars and 2 bilion views,0,z13lip25arigch3rj04cf1ko0pnczzyrtng0k gaming land 2014 11 05t07 48 10 5 milions comentars and 2 bilion views,0,1,positive,0.6666666666666666,positive
z13mzp44ul21sdqcj22sgriokxyuy5det,tom hawksbee,2014 11 05t07 49 21,it is 0 zero,0,z13mzp44ul21sdqcj22sgriokxyuy5det tom hawksbee 2014 11 05t07 49 21 it is 0 zero,0,1,negative,0.0,neutral
z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k,norman reid,2014 11 05t08 12 06,mix psy gangnam style m v psy gangnam style m v,0,z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k norman reid 2014 11 05t08 12 06 mix psy gangnam style m v psy gangnam style m v,0,1,positive,0.6666666666666666,positive
z13wfr2rbwytwbhf123cs1l5lz2aefdex,emily hamilton,2014 11 05t08 42 06,this has had over 2 billion views holy shit,0,z13wfr2rbwytwbhf123cs1l5lz2aefdex emily hamilton 2014 11 05t08 42 06 this has had over 2 billion views holy shit,0,0,positive,0.3333333333333333,positive
z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k,rolle54100,2014 11 05t10 43 27,how can there be 2 124 821 694 views when im the only person alive after the zombie apocalypse greetings spoderman,0,z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k rolle54100 2014 11 05t10 43 27 how can there be 2 124 821 694 views when im the only person alive after the zombie apocalypse greetings spoderman,0,1,positive,0.6666666666666666,positive
z135vx5jfu2mfvwvr22cj11wupbtfr1gz04,mrbrunoextreme,2014 11 05t15 10 43,suscribe my channel please,1,z135vx5jfu2mfvwvr22cj11wupbtfr1gz04 mrbrunoextreme 2014 11 05t15 10 43 suscribe my channel please,1,1,negative,0.3333333333333333,positive
z13pdjsgqkjjtnlqz04cgtxafxqtylmixxg0k,xmasterggx,2014 11 05t15 25 34,2 124923004 wiews wow,0,z13pdjsgqkjjtnlqz04cgtxafxqtylmixxg0k xmasterggx 2014 11 05t15 25 34 2 124923004 wiews wow,0,0,positive,0.3333333333333333,positive
z12jc1uququpzbsoq04cg15poyfsxpvoojw,pro stomper,2014 11 05t15 27 34,guys please subscribe me to help my channel grow please guys,1,z12jc1uququpzbsoq04cg15poyfsxpvoojw pro stomper 2014 11 05t15 27 34 guys please subscribe me to help my channel grow please guys,1,1,positive,1.0,positive
z124i3ygclj0xn4ly22jzb5a2ubvtbev1,abdinasir omar,2014 11 05t15 28 28,great music anyway,0,z124i3ygclj0xn4ly22jzb5a2ubvtbev1 abdinasir omar 2014 11 05t15 28 28 great music anyway,0,2,positive,1.0,positive
z12kuncrps35wp1l0220s3t4ym32dtpin04,aleksaivan neidert,2014 11 05t15 35 49,psy gangnam style m v,0,z12kuncrps35wp1l0220s3t4ym32dtpin04 aleksaivan neidert 2014 11 05t15 35 49 psy gangnam style m v,0,1,positive,0.6666666666666666,positive
z123gnabnwbqtr1e022jejij0zzzez2os04,luat ha hpuoc,2014 11 05t15 38 10,so crazy over 2 billion views not us not uk its korea republic its asia,0,z123gnabnwbqtr1e022jejij0zzzez2os04 luat ha hpuoc 2014 11 05t15 38 10 so crazy over 2 billion views not us not uk its korea republic its asia,0,0,positive,0.3333333333333333,positive
z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k,abdellah chafouai,2014 11 05t16 12 51,discover a beautiful song of a young moroccan,1,z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k abdellah chafouai 2014 11 05t16 12 51 discover a beautiful song of a young moroccan,0,1,positive,0.6666666666666666,positive
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,brotha b,2014 11 05t16 18 58,like getting gift cards but hate spending the cash try juno wallet at juno wallet you can earn money for gift cards such as nike gamestop amazon ebay etc amp its easy earn money by doing simple task like watching videos downloading apps amp you can even earn money by inviting your friends to join its free for signup sign up today amp use promo code bd3721315,1,z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k brotha b 2014 11 05t16 18 58 like getting gift cards but hate spending the cash try juno wallet at juno wallet you can earn money for gift cards such as nike gamestop amazon ebay etc amp its easy earn money by doing simple task like watching videos downloading apps amp you can even earn money by inviting your friends to join its free for signup sign up today amp use promo code bd3721315,1,0,positive,0.6666666666666666,positive
z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo,amir effect,2014 11 05t17 18 14,can somebody wake me up when we get to 3 billion views,0,z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo amir effect 2014 11 05t17 18 14 can somebody wake me up when we get to 3 billion views,0,0,positive,0.3333333333333333,positive
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,lakis constantinou,2014 11 05t18 02 31,psy got lots of money from youtube that he got from 2 billion views this is the most views in the world d,0,z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk lakis constantinou 2014 11 05t18 02 31 psy got lots of money from youtube that he got from 2 billion views this is the most views in the world d,0,1,positive,0.6666666666666666,positive
z13dgdl4hyirg3gcd23pw3nw0zrsebpqb04,just a filthy kafir,2014 11 05t18 05 17,justin bieber gay,0,z13dgdl4hyirg3gcd23pw3nw0zrsebpqb04 just a filthy kafir 2014 11 05t18 05 17 justin bieber gay,0,0,positive,0.3333333333333333,positive
z13gypjrmumhxromj23jyjhhenvdgpuxh04,harveyistheboss,2014 11 05t18 16 55,you gotta say its funny well not 2 billion worth funny but still it clicked and everything went uphill at least you don t have jb s shit on 1,0,z13gypjrmumhxromj23jyjhhenvdgpuxh04 harveyistheboss 2014 11 05t18 16 55 you gotta say its funny well not 2 billion worth funny but still it clicked and everything went uphill at least you don t have jb s shit on 1,0,0,positive,0.3333333333333333,positive
z12wilyi3mzzjlzkw225hrzrxvb4tjgln,m7amdksa,2014 11 05t19 51 38,,0,z12wilyi3mzzjlzkw225hrzrxvb4tjgln m7amdksa 2014 11 05t19 51 38,0,1,positive,0.6666666666666666,positive
z12uw5z5roiqel3ds22iifbhbmnijn1qz04,noah françois,2014 11 05t20 15 09,ahhh 2 years ago,0,z12uw5z5roiqel3ds22iifbhbmnijn1qz04 noah françois 2014 11 05t20 15 09 ahhh 2 years ago,0,0,negative,-0.3333333333333333,negative
z12wsx5amr3ahbgl122mc5qr5v23vnist,neely nesley,2014 11 05t20 19 26,dance dance psy,1,z12wsx5amr3ahbgl122mc5qr5v23vnist neely nesley 2014 11 05t20 19 26 dance dance psy,0,1,positive,0.6666666666666666,positive
z122f10gdvathpo2222pshcxxpjliddjv04,bmwmandexter,2014 11 05t20 33 15,check out starlitnightsky channel to see epic videos,1,z122f10gdvathpo2222pshcxxpjliddjv04 bmwmandexter 2014 11 05t20 33 15 check out starlitnightsky channel to see epic videos,1,1,positive,1.0,positive
z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k,kodysman dunt know,2014 11 05t21 10 09,plz,1,z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k kodysman dunt know 2014 11 05t21 10 09 plz,0,1,positive,0.6666666666666666,positive
z13nwn54ukukyhdfb223vttqnu31hvf4k04,nachopinca3901,2014 11 05t21 14 36,stupid people this video doesnt have 2 billion visits have 2 thousands millions,0,z13nwn54ukukyhdfb223vttqnu31hvf4k04 nachopinca3901 2014 11 05t21 14 36 stupid people this video doesnt have 2 billion visits have 2 thousands millions,0,0,negative,-0.3333333333333333,negative
z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k,mehmet demirel,2014 11 05t21 25 27,,1,z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k mehmet demirel 2014 11 05t21 25 27,0,1,positive,0.6666666666666666,positive
z12udxjwpwurtlwz304ccbrhdtusth4herk0k,packman,2014 11 05t21 56 39,check men out i put allot of effort into my music but unfortunatly not many watch it,1,z12udxjwpwurtlwz304ccbrhdtusth4herk0k packman 2014 11 05t21 56 39 check men out i put allot of effort into my music but unfortunatly not many watch it,1,0,positive,0.6666666666666666,positive
z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k,alessandro leite,2014 11 05t22 21 36,pls help me get vip gun cross fire al,1,z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k alessandro leite 2014 11 05t22 21 36 pls help me get vip gun cross fire al,0,0,positive,0.3333333333333333,positive
z121cngqep23db2o404cjf4zvsf2cjerdaw,tloux music,2014 11 05t22 41 42,add me here,1,z121cngqep23db2o404cjf4zvsf2cjerdaw tloux music 2014 11 05t22 41 42 add me here,0,1,positive,0.6666666666666666,positive
z13osluqrpefv1hd323idhejzxanc3ai004,tyrek sings,2014 11 05t22 50 02,check my channel out please i do singing covers,1,z13osluqrpefv1hd323idhejzxanc3ai004 tyrek sings 2014 11 05t22 50 02 check my channel out please i do singing covers,1,1,negative,0.3333333333333333,positive
z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k,nursepoison,2014 11 06t01 12 14,i think this is now a place to promote channels in the comment section lol,0,z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k nursepoison 2014 11 06t01 12 14 i think this is now a place to promote channels in the comment section lol,0,1,positive,0.6666666666666666,positive
